Datetime,BTC_free,BTC_locked,BTC_USDT,symbol_BTCRUB_price
2022-09-30 17:46:21+00:00,0.00082684,0.00010928,18.0911181168,19325.64000000
2022-09-30 17:46:26+00:00,0.00082684,0.00010928,18.0911181168,19325.64000000
2022-09-30 17:46:31+00:00,0.00082684,0.00010928,18.0911181168,19325.64000000
2022-09-30 17:46:35+00:00,0.00082684,0.00010928,18.0911181168,19325.64000000
2022-09-30 17:46:39+00:00,0.00082684,0.00010928,18.0911181168,19325.64000000
2022-09-30 17:46:43+00:00,0.00082684,0.00010928,18.0911181168,19325.64000000
2022-09-30 17:46:47+00:00,0.00082684,0.00010928,18.0911181168,19325.64000000
2022-09-30 17:46:52+00:00,0.00082684,0.00010928,18.0911181168,19325.64000000
2022-09-30 17:46:56+00:00,0.00082684,0.00010928,18.0911181168,19325.64000000
2022-09-30 17:47:00+00:00,0.00082684,0.00010928,18.0911181168,19325.64000000
2022-09-30 17:47:04+00:00,0.00082684,0.00010928,18.0911181168,19325.64000000
2022-09-30 17:47:08+00:00,0.00082684,0.00010928,18.0911181168,19325.64000000
2022-09-30 17:47:12+00:00,0.00082684,0.00010928,18.0911181168,19325.64000000
2022-09-30 17:47:16+00:00,0.00082684,0.00010928,18.0911181168,19325.64000000
2022-09-30 17:47:21+00:00,0.00082684,0.00010928,18.0911181168,19325.64000000
2022-09-30 17:47:27+00:00,0.00082684,0.00010928,18.0911181168,19325.64000000
2022-09-30 17:47:31+00:00,0.00082684,0.00010928,18.0911181168,19325.64000000
2022-09-30 17:47:36+00:00,0.00082684,0.00010928,18.0911181168,19325.64000000
2022-09-30 17:47:40+00:00,0.00082684,0.00010928,18.0911181168,19325.64000000
2022-09-30 17:47:44+00:00,0.00082684,0.00010928,18.0911181168,19325.64000000
2022-09-30 17:47:48+00:00,0.00082684,0.00010928,18.0911181168,19325.64000000
2022-09-30 17:47:52+00:00,0.00082684,0.00010928,18.0911181168,19325.64000000
2022-09-30 17:47:57+00:00,0.00082684,0.00010928,18.0911181168,19325.64000000
2022-09-30 17:48:01+00:00,0.00082684,0.00010928,18.0911181168,19325.64000000
2022-09-30 17:48:05+00:00,0.00082684,0.00010928,18.0911181168,19325.64000000
2022-09-30 17:48:09+00:00,0.00082684,0.00010928,18.0911181168,19325.64000000
